wave,no,time,enemy_id,gate,lane,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star,limit_total_wave
8,20,2,26,5,0,,,,,,,,
8,21,2,27,5,1,,,,,,,,
8,22,0,27,5,2,,,,,,,,
8,23,2,27,5,0,,,,,,,,
8,0,0,28,2,1,,,,,,,,
8,1,1.5,28,2,2,,,,,,,,
8,2,1.5,28,2,1,,,,,,,,
8,3,1.5,28,2,2,,,,,,,,
8,4,1.5,28,2,1,,,,,,,,
8,5,1.5,28,2,2,,,,,,,,
8,6,1.5,28,2,1,,,,,,,,
8,7,1.5,28,2,2,,,,,,,,
8,8,1.5,28,2,1,,,,,,,,
8,9,1.5,28,2,2,,,,,,,,
8,10,1.5,28,2,1,,,,,,,,
8,11,1.5,28,2,2,,,,,,,,
8,12,1.5,28,2,1,,,,,,,,
8,13,1.5,28,2,2,,,,,,,,
8,14,1.5,28,2,1,,,,,,,,
8,15,1.5,28,2,2,,,,,,,,
8,0,0,28,3,1,,,,,,,,
8,1,1.5,28,3,2,,,,,,,,
8,2,1.5,28,3,1,,,,,,,,
8,3,1.5,28,3,2,,,,,,,,
8,4,1.5,28,3,1,,,,,,,,
8,5,1.5,28,3,2,,,,,,,,
8,6,1.5,28,3,1,,,,,,,,
8,7,1.5,28,3,2,,,,,,,,
8,8,1.5,28,3,1,,,,,,,,
8,9,1.5,28,3,2,,,,,,,,
8,10,1.5,28,3,1,,,,,,,,
8,11,1.5,28,3,2,,,,,,,,
8,12,1.5,28,3,1,,,,,,,,
8,13,1.5,28,3,2,,,,,,,,
8,14,1.5,28,3,1,,,,,,,,
8,15,1.5,28,3,2,,,,,,,,
8,0,5,29,1,-1,,,,,,,,
8,1,3,29,1,-1,,,,,,,,
8,2,3,29,1,-1,,,,,,,,
8,3,3,29,1,-1,,,,,,,,
8,4,3,29,1,-1,,,,,,,,
8,5,3,29,1,-1,,,,,,,,
8,6,1,29,1,-1,,,,,,,,
8,7,1,29,1,-1,,,,,,,,
8,0,5,29,1,-1,,,,,,,,
8,1,3,29,4,-1,,,,,,,,
8,2,3,29,4,-1,,,,,,,,
8,3,3,29,4,-1,,,,,,,,
8,4,3,29,4,-1,,,,,,,,
8,5,3,29,4,-1,,,,,,,,
8,6,1,29,4,-1,,,,,,,,
8,7,1,29,4,-1,,,,,,,,
9,0,0,26,2,0,,,,,,,,
9,1,0,26,2,1,,,,,,,,
9,2,0,26,2,2,,,,,,,,
9,3,3.5,26,2,0,,,,,,,,
9,4,0,26,2,1,,,,,,,,
9,5,0,26,2,2,,,,,,,,
9,6,3.5,32,2,0,,,,,,,,
9,7,0,32,2,1,,,,,,,,
9,8,0,32,2,2,,,,,,,,
9,9,3.5,28,2,0,,,,,,,,
9,10,0,28,2,1,,,,,,,,
9,11,0,28,2,2,,,,,,,,
9,12,5,26,2,0,,,,,,,,
9,13,0,26,2,1,,,,,,,,
9,14,0,26,2,2,,,,,,,,
9,15,3.5,26,2,0,,,,,,,,
9,16,0,26,2,1,,,,,,,,
9,17,0,26,2,2,,,,,,,,
9,18,3.5,32,2,0,,,,,,,,
9,19,0,32,2,1,,,,,,,,
9,20,0,32,2,2,,,,,,,,
9,21,3.5,28,2,0,,,,,,,,
9,22,0,28,2,1,,,,,,,,
9,23,0,28,2,2,,,,,,,,
9,24,10,27,2,0,,,,,,,,
9,25,0,27,2,1,,,,,,,,
9,26,0,27,2,2,,,,,,,,
9,27,3.5,27,2,0,,,,,,,,
9,28,0,27,2,1,,,,,,,,
9,29,0,27,2,2,,,,,,,,
9,30,3.5,32,2,0,,,,,,,,
9,31,0,32,2,1,,,,,,,,
9,32,0,32,2,2,,,,,,,,
9,33,3.5,28,2,0,,,,,,,,
9,34,0,28,2,1,,,,,,,,
9,35,0,28,2,2,,,,,,,,
9,0,0,26,3,0,,,,,,,,
9,1,0,26,3,1,,,,,,,,
9,2,0,26,3,2,,,,,,,,
9,3,3.5,26,3,0,,,,,,,,
9,4,0,26,3,1,,,,,,,,
9,5,0,26,3,2,,,,,,,,
9,6,3.5,32,3,0,,,,,,,,
9,7,0,32,3,1,,,,,,,,
9,8,0,32,3,2,,,,,,,,
9,9,3.5,28,3,0,,,,,,,,
9,10,0,28,3,1,,,,,,,,
9,11,0,28,3,2,,,,,,,,
9,12,5,26,3,0,,,,,,,,
9,13,0,26,3,1,,,,,,,,
9,14,0,26,3,2,,,,,,,,
9,15,3.5,26,3,0,,,,,,,,
9,16,0,26,3,1,,,,,,,,
9,17,0,26,3,2,,,,,,,,
9,18,3.5,32,3,0,,,,,,,,
9,19,0,32,3,1,,,,,,,,
9,20,0,32,3,2,,,,,,,,
9,21,3.5,28,3,0,,,,,,,,
9,22,0,28,3,1,,,,,,,,
9,23,0,28,3,2,,,,,,,,
9,24,10,27,3,0,,,,,,,,
9,25,0,27,3,1,,,,,,,,
9,26,0,27,3,2,,,,,,,,
9,27,3.5,27,3,0,,,,,,,,
9,28,0,27,3,1,,,,,,,,
9,29,0,27,3,2,,,,,,,,
9,30,3.5,32,3,0,,,,,,,,
9,31,0,32,3,1,,,,,,,,
9,32,0,32,3,2,,,,,,,,
9,33,3.5,28,3,0,,,,,,,,
9,34,0,28,3,1,,,,,,,,
9,35,0,28,3,2,,,,,,,,
9,0,15,29,1,-1,,,,,,,,
9,1,3.5,29,1,-1,,,,,,,,
9,2,3.5,29,1,-1,,,,,,,,
9,3,3.5,29,1,-1,,,,,,,,
9,4,3.5,29,1,-1,,,,,,,,
9,5,3.5,29,1,-1,,,,,,,,
9,6,3.5,29,1,-1,,,,,,,,
9,7,3.5,29,1,-1,,,,,,,,
9,8,3.5,29,1,-1,,,,,,,,
9,9,3.5,29,1,-1,,,,,,,,
9,0,5,29,4,-1,,,,,,,,
9,1,3.5,29,4,-1,,,,,,,,
9,2,3.5,29,4,-1,,,,,,,,
9,3,3.5,29,4,-1,,,,,,,,
9,4,3.5,29,4,-1,,,,,,,,
9,5,3.5,29,4,-1,,,,,,,,
9,6,3.5,29,4,-1,,,,,,,,
9,7,3.5,29,4,-1,,,,,,,,
9,8,3.5,29,4,-1,,,,,,,,
9,9,3.5,29,4,-1,,,,,,,,
9,10,3,33,4,0,,,,,,,,
9,0,0,26,0,1,,,,,,,,
9,1,2,24,0,0,,,,,,,,
9,2,2,26,0,2,,,,,,,,
9,3,2,24,0,1,,,,,,,,
9,4,2,26,0,0,,,,,,,,
9,5,2,24,0,2,,,,,,,,
9,6,2,26,0,1,,,,,,,,
9,7,2,24,0,0,,,,,,,,
9,8,2,26,0,2,,,,,,,,
9,9,2,24,0,1,,,,,,,,
9,10,2,26,0,0,,,,,,,,
9,11,2,24,0,2,,,,,,,,
9,12,2,26,0,1,,,,,,,,
9,13,2,24,0,0,,,,,,,,
9,14,2,26,0,2,,,,,,,,
9,15,2,24,0,1,,,,,,,,
9,16,2,26,0,0,,,,,,,,
9,17,2,24,0,2,,,,,,,,
9,18,2,26,0,1,,,,,,,,
9,19,2,24,0,0,,,,,,,,
9,20,2,26,0,2,,,,,,,,
9,0,15,27,5,0,,,,,,,,
9,1,0,27,5,1,,,,,,,,
9,2,0,27,5,2,,,,,,,,
9,3,3,23,5,0,,,,,,,,
9,4,0,23,5,1,,,,,,,,
9,5,0,23,5,2,,,,,,,,
9,6,2,27,5,0,,,,,,,,
9,7,0,27,5,1,,,,,,,,
9,8,0,27,5,2,,,,,,,,
9,9,3,23,5,0,,,,,,,,
9,10,0,23,5,1,,,,,,,,
9,11,0,23,5,2,,,,,,,,
9,12,2,27,5,0,,,,,,,,
9,13,0,27,5,1,,,,,,,,
9,14,0,27,5,2,,,,,,,,
9,15,3,23,5,0,,,,,,,,
9,16,0,23,5,1,,,,,,,,
9,17,0,23,5,2,,,,,,,,
9,18,2,27,5,0,,,,,,,,
9,19,0,27,5,1,,,,,,,,
9,20,0,27,5,2,,,,,,,,
10,0,3,27,2,0,,,,,,,,
10,1,0,27,2,1,,,,,,,,
10,2,0,27,2,2,,,,,,,,
10,3,1.5,32,2,0,,,,,,,,
10,4,0,32,2,1,,,,,,,,
10,5,0,32,2,2,,,,,,,,
10,6,1.5,27,2,0,,,,,,,,
10,7,0,27,2,1,,,,,,,,
10,8,0,27,2,2,,,,,,,,
10,9,1.5,32,2,0,,,,,,,,
10,10,0,32,2,1,,,,,,,,
10,11,0,32,2,2,,,,,,,,
10,12,1.5,27,2,0,,,,,,,,
10,13,0,27,2,1,,,,,,,,
10,14,0,27,2,2,,,,,,,,
10,15,1.5,32,2,0,,,,,,,,
10,16,0,32,2,1,,,,,,,,
10,17,0,32,2,2,,,,,,,,
10,18,1.5,27,2,0,,,,,,,,
10,19,0,27,2,1,,,,,,,,
10,20,0,27,2,2,,,,,,,,
10,21,1.5,32,2,0,,,,,,,,
10,22,0,32,2,1,,,,,,,,
10,23,0,32,2,2,,,,,,,,
10,24,1.5,27,2,0,,,,,,,,
10,25,0,27,2,1,,,,,,,,
10,26,0,27,2,2,,,,,,,,
10,27,1.5,32,2,0,,,,,,,,
10,28,0,32,2,1,,,,,,,,
10,29,0,32,2,2,,,,,,,,
10,0,15,28,3,0,,,,,,,,
10,1,0,28,3,1,,,,,,,,
10,2,0,28,3,2,,,,,,,,
10,3,1.5,32,3,0,,,,,,,,
10,4,0,32,3,1,,,,,,,,
10,5,0,32,3,2,,,,,,,,
10,6,1.5,28,3,0,,,,,,,,
10,7,0,28,3,1,,,,,,,,
10,8,0,28,3,2,,,,,,,,
10,9,1.5,32,3,0,,,,,,,,
10,10,0,32,3,1,,,,,,,,
10,11,0,32,3,2,,,,,,,,
10,12,1.5,28,3,0,,,,,,,,
10,13,0,28,3,1,,,,,,,,
10,14,0,28,3,2,,,,,,,,
10,15,1.5,32,3,0,,,,,,,,
10,16,0,32,3,1,,,,,,,,
10,17,0,32,3,2,,,,,,,,
10,18,1.5,28,3,0,,,,,,,,
10,19,0,28,3,1,,,,,,,,
10,20,0,28,3,2,,,,,,,,
10,21,1.5,32,3,0,,,,,,,,
10,22,0,32,3,1,,,,,,,,
10,23,0,32,3,2,,,,,,,,
10,0,25,28,5,1,,,,,,,,
10,1,0,28,5,0,,,,,,,,
10,2,5,28,5,2,,,,,,,,
10,3,0,28,5,0,,,,,,,,
10,4,5,28,5,1,,,,,,,,
10,5,0,28,5,0,,,,,,,,
10,6,5,28,5,2,,,,,,,,
10,7,0,28,5,0,,,,,,,,
10,8,5,28,5,1,,,,,,,,
10,9,0,28,5,0,,,,,,,,
10,10,5,28,5,2,,,,,,,,
10,11,0,28,5,0,,,,,,,,
10,0,30,32,0,1,,,,,,,,
10,1,0,32,0,0,,,,,,,,
10,2,5,32,0,2,,,,,,,,
10,3,0,32,0,0,,,,,,,,
10,4,5,32,0,1,,,,,,,,
10,5,0,32,0,0,,,,,,,,
10,6,5,32,0,2,,,,,,,,
10,7,0,32,0,0,,,,,,,,
10,8,5,32,0,1,,,,,,,,
10,9,0,32,0,0,,,,,,,,
10,10,5,32,0,2,,,,,,,,
10,11,0,32,0,0,,,,,,,,
11,0,10,29,4,-1,,,,,,,,
11,1,4,29,4,-1,,,,,,,,
11,2,4,29,4,-1,,,,,,,,
11,3,4,29,4,-1,,,,,,,,
11,4,4,29,4,-1,,,,,,,,
11,5,4,29,4,-1,,,,,,,,
11,6,4,29,4,-1,,,,,,,,
11,7,4,29,4,-1,,,,,,,,
11,8,4,29,4,-1,,,,,,,,
11,9,4,29,4,-1,,,,,,,,
11,10,4,29,4,-1,,,,,,,,
11,11,4,29,4,-1,,,,,,,,
11,0,5,28,3,1,,,,,,,,
11,1,0,28,3,0,,,,,,,,
11,2,4,28,3,2,,,,,,,,
11,3,0,28,3,0,,,,,,,,
11,4,4,28,3,1,,,,,,,,
11,5,0,28,3,0,,,,,,,,
11,6,4,28,3,2,,,,,,,,
11,7,0,28,3,0,,,,,,,,
11,8,4,28,3,1,,,,,,,,
11,9,0,28,3,0,,,,,,,,
11,10,4,28,3,2,,,,,,,,
11,11,0,28,3,0,,,,,,,,
11,0,0,24,5,1,,,,,,,,
11,1,2.5,23,5,2,,,,,,,,
11,2,2.5,24,5,1,,,,,,,,
11,3,2.5,23,5,2,,,,,,,,
11,4,2.5,24,5,1,,,,,,,,
11,5,2.5,23,5,2,,,,,,,,
11,6,2.5,24,5,1,,,,,,,,
11,7,2.5,23,5,2,,,,,,,,
11,8,2.5,24,5,1,,,,,,,,
11,9,2.5,23,5,2,,,,,,,,
11,10,2.5,24,5,1,,,,,,,,
11,0,20,28,0,1,,,,,,,,
11,1,0,28,0,0,,,,,,,,
11,2,5,28,0,2,,,,,,,,
11,3,0,28,0,0,,,,,,,,
11,4,5,28,0,1,,,,,,,,
11,5,0,28,0,0,,,,,,,,
11,6,5,28,0,2,,,,,,,,
11,7,0,28,0,0,,,,,,,,
11,8,5,28,0,1,,,,,,,,
11,9,0,28,0,0,,,,,,,,
11,10,5,28,0,2,,,,,,,,
11,11,0,28,0,0,,,,,,,,
11,0,40,28,1,1,,,,,,,,
11,1,0,28,1,0,,,,,,,,
11,2,5,28,1,2,,,,,,,,
11,3,0,28,1,0,,,,,,,,
11,4,5,28,1,1,,,,,,,,
11,5,0,28,1,0,,,,,,,,
11,6,5,28,1,2,,,,,,,,
11,7,0,28,1,0,,,,,,,,
11,8,5,28,1,1,,,,,,,,
11,9,0,28,1,0,,,,,,,,
11,10,5,28,1,2,,,,,,,,
11,11,0,28,1,0,,,,,,,,
12,0,3,24,0,0,,,,,,,,
12,1,0,24,0,1,,,,,,,,
12,2,0,24,0,2,,,,,,,,
12,3,5,23,0,0,,,,,,,,
12,4,0,23,0,1,,,,,,,,
12,5,0,23,0,2,,,,,,,,
12,6,5,24,0,0,,,,,,,,
12,7,0,24,0,1,,,,,,,,
12,8,0,24,0,2,,,,,,,,
12,9,5,23,0,0,,,,,,,,
12,10,0,23,0,1,,,,,,,,
12,11,0,23,0,2,,,,,,,,
12,12,5,24,0,0,,,,,,,,
12,13,0,24,0,1,,,,,,,,
12,14,0,24,0,2,,,,,,,,
12,15,5,23,0,0,,,,,,,,
12,16,0,23,0,1,,,,,,,,
12,17,0,23,0,2,,,,,,,,
12,0,0,26,3,1,,,,,,,,
12,1,0,26,3,0,,,,,,,,
12,2,3,26,3,1,,,,,,,,
12,3,0,26,3,0,,,,,,,,
12,4,3,32,3,2,,,,,,,,
12,5,0,32,3,0,,,,,,,,
12,6,6,26,3,1,,,,,,,,
12,7,0,26,3,0,,,,,,,,
12,8,3,26,3,1,,,,,,,,
12,9,0,26,3,0,,,,,,,,
12,10,3,32,3,2,,,,,,,,
12,11,0,32,3,0,,,,,,,,
12,0,8,29,4,0,,,,,,,,
12,1,3,29,4,0,,,,,,,,
12,2,3,29,4,1,,,,,,,,
12,3,3,29,4,2,,,,,,,,
12,4,3,29,4,0,,,,,,,,
12,5,3,29,4,1,,,,,,,,
12,6,3,29,4,2,,,,,,,,
12,7,3,29,4,0,,,,,,,,
12,8,3,29,4,0,,,,,,,,
12,9,3,29,4,1,,,,,,,,
12,10,3,29,4,2,,,,,,,,
12,11,3,29,4,0,,,,,,,,
12,12,3,29,4,1,,,,,,,,
12,13,3,29,4,2,,,,,,,,
12,0,0,27,2,1,,,,,,,,
12,1,0,27,2,0,,,,,,,,
12,2,4,27,2,1,,,,,,,,
12,3,0,27,2,0,,,,,,,,
12,4,4,32,2,2,,,,,,,,
12,5,0,32,2,0,,,,,,,,
12,6,6,27,2,1,,,,,,,,
12,7,0,27,2,0,,,,,,,,
12,8,4,27,2,1,,,,,,,,
12,9,0,27,2,0,,,,,,,,
12,10,4,32,2,2,,,,,,,,
12,11,0,32,2,0,,,,,,,,
12,12,4,32,2,2,,,,,,,,
12,13,0,32,2,0,,,,,,,,
12,0,5,29,1,-1,,,,,,,,
12,1,3.5,29,1,-1,,,,,,,,
12,2,3.5,29,1,-1,,,,,,,,
12,3,3.5,29,1,-1,,,,,,,,
12,4,3.5,29,1,-1,,,,,,,,
12,5,3.5,29,1,-1,,,,,,,,
12,6,3.5,29,1,-1,,,,,,,,
12,7,3.5,29,1,-1,,,,,,,,
12,8,3.5,29,1,-1,,,,,,,,
12,9,3.5,29,1,-1,,,,,,,,
12,0,30,29,5,-1,,,,,,,,
12,1,3.5,29,5,-1,,,,,,,,
12,2,3.5,29,5,-1,,,,,,,,
12,3,3.5,29,5,-1,,,,,,,,
12,4,3.5,29,5,-1,,,,,,,,
12,5,3.5,29,5,-1,,,,,,,,
12,6,3.5,29,5,-1,,,,,,,,
12,7,3.5,29,5,-1,,,,,,,,
12,8,3.5,29,5,-1,,,,,,,,
12,9,3.5,29,5,-1,,,,,,,,
13,0,15,29,1,-1,,,,,,,,
13,1,3.5,29,1,-1,,,,,,,,
13,2,3.5,29,1,-1,,,,,,,,
13,3,3.5,29,1,-1,,,,,,,,
13,4,3.5,29,1,-1,,,,,,,,
13,5,3.5,29,1,-1,,,,,,,,
13,6,3.5,29,1,-1,,,,,,,,
13,7,3.5,29,1,-1,,,,,,,,
13,8,3.5,29,1,-1,,,,,,,,
13,9,3.5,29,1,-1,,,,,,,,
13,10,3.5,29,1,-1,,,,,,,,
13,11,3.5,29,1,-1,,,,,,,,
13,0,25,29,4,-1,,,,,,,,
13,1,3.5,29,4,-1,,,,,,,,
13,2,3.5,29,4,-1,,,,,,,,
13,3,3.5,29,4,-1,,,,,,,,
13,4,3.5,29,4,-1,,,,,,,,
13,5,3.5,29,4,-1,,,,,,,,
13,6,3.5,29,4,-1,,,,,,,,
13,7,3.5,29,4,-1,,,,,,,,
13,8,3.5,29,4,-1,,,,,,,,
13,9,3.5,29,4,-1,,,,,,,,
13,10,3.5,29,4,-1,,,,,,,,
13,0,10,27,2,1,,,,,,,,
13,1,0,27,2,0,,,,,,,,
13,2,4,23,2,2,,,,,,,,
13,3,0,23,2,0,,,,,,,,
13,4,4,27,2,1,,,,,,,,
13,5,0,27,2,0,,,,,,,,
13,6,4,29,2,2,,,,,,,,
13,7,0,29,2,0,,,,,,,,
13,8,4,27,2,1,,,,,,,,
13,9,0,27,2,0,,,,,,,,
13,10,4,29,2,2,,,,,,,,
13,11,0,29,2,0,,,,,,,,
13,0,10,27,3,1,,,,,,,,
13,1,0,27,3,0,,,,,,,,
13,2,4,23,3,2,,,,,,,,
13,3,0,23,3,0,,,,,,,,
13,4,4,27,3,1,,,,,,,,
13,5,0,27,3,0,,,,,,,,
13,6,4,23,3,2,,,,,,,,
13,7,0,23,3,0,,,,,,,,
13,8,4,29,3,1,,,,,,,,
13,9,0,29,3,0,,,,,,,,
13,10,4,23,3,2,,,,,,,,
13,11,0,23,3,0,,,,,,,,
13,0,10,23,5,0,,,,,,,,
13,1,0,23,5,1,,,,,,,,
13,2,3,29,5,0,,,,,,,,
13,3,0,29,5,2,,,,,,,,
13,4,3,23,5,0,,,,,,,,
13,5,0,23,5,1,,,,,,,,
13,6,3,29,5,0,,,,,,,,
13,7,0,29,5,2,,,,,,,,
13,8,3,23,5,0,,,,,,,,
13,9,0,23,5,1,,,,,,,,
13,10,3,29,5,0,,,,,,,,
13,11,0,29,5,2,,,,,,,,
13,12,3,23,5,0,,,,,,,,
13,13,0,23,5,1,,,,,,,,
13,0,35,23,0,0,,,,,,,,
13,1,0,23,0,1,,,,,,,,
13,2,4,28,0,0,,,,,,,,
13,3,0,28,0,2,,,,,,,,
13,4,4,23,0,0,,,,,,,,
13,5,0,23,0,1,,,,,,,,
13,6,4,28,0,0,,,,,,,,
13,7,0,28,0,2,,,,,,,,
13,8,4,23,0,0,,,,,,,,
13,9,0,23,0,1,,,,,,,,
13,10,4,28,0,0,,,,,,,,
13,11,0,28,0,2,,,,,,,,
13,12,4,23,0,0,,,,,,,,
13,13,0,23,0,1,,,,,,,,
