wave,no,time,enemy_id,gate,lane,gold,health,time_auto_next_wave,time_show_button_next,tower_lock,rate_3_star,rate_2_star,limit_total_wave
10,9,0,23,1,0,,,,,,,,
10,10,4,23,1,2,,,,,,,,
10,11,0,23,1,0,,,,,,,,
10,12,4,23,1,2,,,,,,,,
10,13,0,23,1,0,,,,,,,,
10,0,0,27,3,1,,,,,,,,
10,1,0,27,3,0,,,,,,,,
10,2,5,27,3,1,,,,,,,,
10,3,0,27,3,0,,,,,,,,
10,4,5,27,3,1,,,,,,,,
10,5,0,27,3,0,,,,,,,,
10,6,5,27,3,1,,,,,,,,
10,7,0,27,3,0,,,,,,,,
10,8,5,27,3,1,,,,,,,,
10,9,0,27,3,0,,,,,,,,
10,10,5,27,3,1,,,,,,,,
10,11,0,27,3,0,,,,,,,,
10,12,5,27,3,1,,,,,,,,
10,13,0,27,3,0,,,,,,,,
10,0,2,24,4,2,,,,,,,,
10,1,0,24,4,0,,,,,,,,
10,2,4,24,4,2,,,,,,,,
10,3,0,24,4,0,,,,,,,,
10,4,4,24,4,2,,,,,,,,
10,5,0,24,4,0,,,,,,,,
10,6,4,24,4,2,,,,,,,,
10,7,0,24,4,0,,,,,,,,
10,8,4,24,4,2,,,,,,,,
10,9,0,24,4,0,,,,,,,,
10,10,4,24,4,2,,,,,,,,
10,11,0,24,4,0,,,,,,,,
10,12,4,24,4,2,,,,,,,,
10,13,0,24,4,0,,,,,,,,
10,0,0,24,5,1,,,,,,,,
10,1,1.8,23,5,2,,,,,,,,
10,2,1.8,24,5,1,,,,,,,,
10,3,1.8,23,5,2,,,,,,,,
10,4,1.8,24,5,1,,,,,,,,
10,5,1.8,23,5,2,,,,,,,,
10,6,1.8,24,5,1,,,,,,,,
10,7,1.8,23,5,2,,,,,,,,
10,8,1.8,24,5,1,,,,,,,,
10,9,1.8,23,5,2,,,,,,,,
10,10,1.8,24,5,1,,,,,,,,
11,0,0,23,2,0,,,,,,,,
11,1,0,23,2,1,,,,,,,,
11,2,0,23,2,2,,,,,,,,
11,3,2,0,2,0,,,,,,,,
11,4,0,0,2,1,,,,,,,,
11,5,0,0,2,2,,,,,,,,
11,6,2,23,2,0,,,,,,,,
11,7,0,23,2,1,,,,,,,,
11,8,0,23,2,2,,,,,,,,
11,9,2,0,2,0,,,,,,,,
11,10,0,0,2,1,,,,,,,,
11,11,0,0,2,2,,,,,,,,
11,12,2,23,2,0,,,,,,,,
11,13,0,23,2,1,,,,,,,,
11,14,0,23,2,2,,,,,,,,
11,15,2,0,2,0,,,,,,,,
11,16,0,0,2,1,,,,,,,,
11,17,0,0,2,2,,,,,,,,
11,18,12,23,2,0,,,,,,,,
11,19,0,23,2,1,,,,,,,,
11,20,0,23,2,2,,,,,,,,
11,21,2,0,2,0,,,,,,,,
11,22,0,0,2,1,,,,,,,,
11,23,0,0,2,2,,,,,,,,
11,24,2,23,2,0,,,,,,,,
11,25,0,23,2,1,,,,,,,,
11,26,0,23,2,2,,,,,,,,
11,27,2,0,2,0,,,,,,,,
11,28,0,0,2,1,,,,,,,,
11,29,0,0,2,2,,,,,,,,
11,0,18,28,5,0,,,,,,,,
11,1,0,28,5,1,,,,,,,,
11,2,2,28,5,2,,,,,,,,
11,3,0,28,5,0,,,,,,,,
11,4,2,28,5,0,,,,,,,,
11,5,0,28,5,1,,,,,,,,
11,6,2,28,5,2,,,,,,,,
11,7,0,28,5,0,,,,,,,,
11,8,2,28,5,0,,,,,,,,
11,9,0,28,5,1,,,,,,,,
11,10,2,28,5,2,,,,,,,,
11,11,0,28,5,0,,,,,,,,
11,12,2,28,5,0,,,,,,,,
11,13,0,28,5,1,,,,,,,,
11,14,2,28,5,2,,,,,,,,
11,15,0,28,5,0,,,,,,,,
11,0,3,29,1,-1,,,,,,,,
11,1,3,29,1,-1,,,,,,,,
11,2,3,29,1,-1,,,,,,,,
11,3,3,29,1,-1,,,,,,,,
11,4,3,29,1,-1,,,,,,,,
11,5,3,29,1,-1,,,,,,,,
11,6,3,29,1,-1,,,,,,,,
11,7,3,29,1,-1,,,,,,,,
11,8,3,29,1,-1,,,,,,,,
11,9,3,29,1,-1,,,,,,,,
11,10,3,29,1,-1,,,,,,,,
11,11,3,29,1,-1,,,,,,,,
11,12,3,29,1,-1,,,,,,,,
11,13,3,29,1,-1,,,,,,,,
11,14,3,29,1,-1,,,,,,,,
11,15,3,29,1,-1,,,,,,,,
11,0,35,28,4,0,,,,,,,,
11,1,0,28,4,1,,,,,,,,
11,2,0,28,4,2,,,,,,,,
11,3,1.5,31,4,0,,,,,,,,
11,4,0,31,4,1,,,,,,,,
11,5,0,31,4,2,,,,,,,,
11,6,1.5,28,4,0,,,,,,,,
11,7,0,28,4,1,,,,,,,,
11,8,0,28,4,2,,,,,,,,
11,9,1.5,31,4,0,,,,,,,,
11,10,0,31,4,1,,,,,,,,
11,11,0,31,4,2,,,,,,,,
11,12,1.5,28,4,0,,,,,,,,
11,13,0,28,4,1,,,,,,,,
11,14,0,28,4,2,,,,,,,,
11,15,1.5,31,4,0,,,,,,,,
11,16,0,31,4,1,,,,,,,,
11,17,0,31,4,2,,,,,,,,
11,18,1.5,28,4,0,,,,,,,,
11,19,0,28,4,1,,,,,,,,
11,20,0,28,4,2,,,,,,,,
11,21,1.5,31,4,0,,,,,,,,
11,22,0,31,4,1,,,,,,,,
11,23,0,31,4,2,,,,,,,,
11,24,1.5,28,4,0,,,,,,,,
11,25,0,28,4,1,,,,,,,,
11,26,0,28,4,2,,,,,,,,
11,27,1.5,31,4,0,,,,,,,,
11,28,0,31,4,1,,,,,,,,
11,29,0,31,4,2,,,,,,,,
12,0,0,32,2,0,,,,,,,,
12,1,0,32,2,1,,,,,,,,
12,2,0,32,2,2,,,,,,,,
12,3,3,32,2,0,,,,,,,,
12,4,0,32,2,1,,,,,,,,
12,5,0,32,2,2,,,,,,,,
12,6,3,32,2,0,,,,,,,,
12,7,0,32,2,1,,,,,,,,
12,8,0,32,2,2,,,,,,,,
12,9,3,32,2,0,,,,,,,,
12,10,0,32,2,1,,,,,,,,
12,11,0,32,2,2,,,,,,,,
12,12,3,32,2,0,,,,,,,,
12,13,0,32,2,1,,,,,,,,
12,14,0,32,2,2,,,,,,,,
12,15,3,32,2,0,,,,,,,,
12,16,0,32,2,1,,,,,,,,
12,17,0,32,2,2,,,,,,,,
12,18,3,32,2,0,,,,,,,,
12,19,0,32,2,1,,,,,,,,
12,20,0,32,2,2,,,,,,,,
12,0,2,32,3,0,,,,,,,,
12,1,0,32,3,1,,,,,,,,
12,2,0,32,3,2,,,,,,,,
12,3,3,32,3,0,,,,,,,,
12,4,0,32,3,1,,,,,,,,
12,5,0,32,3,2,,,,,,,,
12,6,3,32,3,0,,,,,,,,
12,7,0,32,3,1,,,,,,,,
12,8,0,32,3,2,,,,,,,,
12,9,3,32,3,0,,,,,,,,
12,10,0,32,3,1,,,,,,,,
12,11,0,32,3,2,,,,,,,,
12,12,3,32,3,0,,,,,,,,
12,13,0,32,3,1,,,,,,,,
12,14,0,32,3,2,,,,,,,,
12,15,3,32,3,0,,,,,,,,
12,16,0,32,3,1,,,,,,,,
12,17,0,32,3,2,,,,,,,,
12,18,3,32,3,0,,,,,,,,
12,19,0,32,3,1,,,,,,,,
12,20,0,32,3,2,,,,,,,,
12,0,15,24,0,1,,,,,,,,
12,1,0,24,0,0,,,,,,,,
12,2,3,23,0,2,,,,,,,,
12,3,0,23,0,0,,,,,,,,
12,4,3,24,0,1,,,,,,,,
12,5,0,24,0,0,,,,,,,,
12,6,3,23,0,2,,,,,,,,
12,7,0,23,0,0,,,,,,,,
12,8,3,24,0,1,,,,,,,,
12,9,0,24,0,0,,,,,,,,
12,0,20,23,5,2,,,,,,,,
12,1,0,23,5,0,,,,,,,,
12,2,3,24,5,1,,,,,,,,
12,3,0,24,5,0,,,,,,,,
12,4,3,23,5,2,,,,,,,,
12,5,0,23,5,0,,,,,,,,
12,6,3,24,5,1,,,,,,,,
12,7,0,24,5,0,,,,,,,,
12,8,3,23,5,2,,,,,,,,
12,9,0,23,5,0,,,,,,,,
12,0,5,28,1,-1,,,,,,,,
12,1,3,28,1,-1,,,,,,,,
12,2,3,28,1,-1,,,,,,,,
12,3,3,28,1,-1,,,,,,,,
12,4,3,28,1,-1,,,,,,,,
12,5,3,28,1,-1,,,,,,,,
12,6,3,28,1,-1,,,,,,,,
12,7,1,28,1,-1,,,,,,,,
12,8,1,28,1,-1,,,,,,,,
12,0,5,28,4,-1,,,,,,,,
12,1,3,28,4,-1,,,,,,,,
12,2,3,28,4,-1,,,,,,,,
12,3,3,28,4,-1,,,,,,,,
12,4,3,28,4,-1,,,,,,,,
12,5,3,28,4,-1,,,,,,,,
12,6,3,28,4,-1,,,,,,,,
12,7,1,28,4,-1,,,,,,,,
12,8,1,28,4,-1,,,,,,,,
13,0,5,26,0,1,,,,,,,,
13,1,0,26,0,2,,,,,,,,
13,2,2,26,0,0,,,,,,,,
13,3,2,27,0,1,,,,,,,,
13,4,0,27,0,2,,,,,,,,
13,5,2,27,0,0,,,,,,,,
13,6,2,26,0,1,,,,,,,,
13,7,0,26,0,2,,,,,,,,
13,8,2,26,0,0,,,,,,,,
13,9,2,27,0,1,,,,,,,,
13,10,0,27,0,2,,,,,,,,
13,11,2,27,0,0,,,,,,,,
13,12,2,26,0,1,,,,,,,,
13,13,0,26,0,2,,,,,,,,
13,14,2,26,0,0,,,,,,,,
13,15,2,27,0,1,,,,,,,,
13,16,0,27,0,2,,,,,,,,
13,17,2,27,0,0,,,,,,,,
13,18,2,26,0,1,,,,,,,,
13,19,0,26,0,2,,,,,,,,
13,20,2,26,0,0,,,,,,,,
13,21,2,27,0,1,,,,,,,,
13,22,0,27,0,2,,,,,,,,
13,23,2,27,0,0,,,,,,,,
13,0,15,26,5,1,,,,,,,,
13,1,0,26,5,2,,,,,,,,
13,2,2,26,5,0,,,,,,,,
13,3,2,27,5,1,,,,,,,,
13,4,0,27,5,2,,,,,,,,
13,5,2,27,5,0,,,,,,,,
13,6,2,26,5,1,,,,,,,,
13,7,0,26,5,2,,,,,,,,
13,8,2,26,5,0,,,,,,,,
13,9,2,27,5,1,,,,,,,,
13,10,0,27,5,2,,,,,,,,
13,11,2,27,5,0,,,,,,,,
13,12,2,26,5,1,,,,,,,,
13,13,0,26,5,2,,,,,,,,
13,14,2,26,5,0,,,,,,,,
13,15,2,27,5,1,,,,,,,,
13,16,0,27,5,2,,,,,,,,
13,17,2,27,5,0,,,,,,,,
13,18,2,26,5,1,,,,,,,,
13,19,0,26,5,2,,,,,,,,
13,20,2,26,5,0,,,,,,,,
13,21,2,27,5,1,,,,,,,,
13,22,0,27,5,2,,,,,,,,
13,23,2,27,5,0,,,,,,,,
13,0,0,28,2,1,,,,,,,,
13,1,1.5,28,2,2,,,,,,,,
13,2,1.5,28,2,1,,,,,,,,
13,3,1.5,28,2,2,,,,,,,,
13,4,1.5,28,2,1,,,,,,,,
13,5,1.5,28,2,2,,,,,,,,
13,6,1.5,28,2,1,,,,,,,,
13,7,1.5,28,2,2,,,,,,,,
13,8,1.5,28,2,1,,,,,,,,
13,9,1.5,28,2,2,,,,,,,,
13,10,1.5,28,2,1,,,,,,,,
13,11,1.5,28,2,2,,,,,,,,
13,12,1.5,28,2,1,,,,,,,,
13,13,1.5,28,2,2,,,,,,,,
13,14,1.5,28,2,1,,,,,,,,
13,15,1.5,28,2,2,,,,,,,,
13,0,0,28,3,1,,,,,,,,
13,1,1.5,28,3,2,,,,,,,,
13,2,1.5,28,3,1,,,,,,,,
13,3,1.5,28,3,2,,,,,,,,
13,4,1.5,28,3,1,,,,,,,,
13,5,1.5,28,3,2,,,,,,,,
13,6,1.5,28,3,1,,,,,,,,
13,7,1.5,28,3,2,,,,,,,,
13,8,1.5,28,3,1,,,,,,,,
13,9,1.5,28,3,2,,,,,,,,
13,10,1.5,28,3,1,,,,,,,,
13,11,1.5,28,3,2,,,,,,,,
13,12,1.5,28,3,1,,,,,,,,
13,13,1.5,28,3,2,,,,,,,,
13,14,1.5,28,3,1,,,,,,,,
13,15,1.5,28,3,2,,,,,,,,
13,0,5,29,1,-1,,,,,,,,
13,1,3,29,1,-1,,,,,,,,
13,2,3,29,1,-1,,,,,,,,
13,3,3,29,1,-1,,,,,,,,
13,4,3,29,1,-1,,,,,,,,
13,5,3,29,1,-1,,,,,,,,
13,6,1,29,1,-1,,,,,,,,
13,7,1,29,1,-1,,,,,,,,
13,0,5,29,1,-1,,,,,,,,
13,1,3,29,4,-1,,,,,,,,
13,2,3,29,4,-1,,,,,,,,
13,3,3,29,4,-1,,,,,,,,
13,4,3,29,4,-1,,,,,,,,
13,5,3,29,4,-1,,,,,,,,
13,6,1,29,4,-1,,,,,,,,
13,7,1,29,4,-1,,,,,,,,
14,0,0,26,2,0,,,,,,,,
14,1,0,26,2,1,,,,,,,,
14,2,0,26,2,2,,,,,,,,
14,3,3.5,26,2,0,,,,,,,,
14,4,0,26,2,1,,,,,,,,
14,5,0,26,2,2,,,,,,,,
14,6,3.5,32,2,0,,,,,,,,
14,7,0,32,2,1,,,,,,,,
14,8,0,32,2,2,,,,,,,,
14,9,3.5,28,2,0,,,,,,,,
14,10,0,28,2,1,,,,,,,,
14,11,0,28,2,2,,,,,,,,
14,12,5,26,2,0,,,,,,,,
14,13,0,26,2,1,,,,,,,,
14,14,0,26,2,2,,,,,,,,
14,15,3.5,26,2,0,,,,,,,,
14,16,0,26,2,1,,,,,,,,
14,17,0,26,2,2,,,,,,,,
14,18,3.5,32,2,0,,,,,,,,
14,19,0,32,2,1,,,,,,,,
14,20,0,32,2,2,,,,,,,,
14,21,3.5,28,2,0,,,,,,,,
14,22,0,28,2,1,,,,,,,,
14,23,0,28,2,2,,,,,,,,
14,24,10,27,2,0,,,,,,,,
14,25,0,27,2,1,,,,,,,,
14,26,0,27,2,2,,,,,,,,
14,27,3.5,27,2,0,,,,,,,,
14,28,0,27,2,1,,,,,,,,
14,29,0,27,2,2,,,,,,,,
14,30,3.5,32,2,0,,,,,,,,
14,31,0,32,2,1,,,,,,,,
14,32,0,32,2,2,,,,,,,,
14,33,3.5,28,2,0,,,,,,,,
14,34,0,28,2,1,,,,,,,,
14,35,0,28,2,2,,,,,,,,
14,0,0,26,3,0,,,,,,,,
14,1,0,26,3,1,,,,,,,,
14,2,0,26,3,2,,,,,,,,
14,3,3.5,26,3,0,,,,,,,,
14,4,0,26,3,1,,,,,,,,
14,5,0,26,3,2,,,,,,,,
14,6,3.5,32,3,0,,,,,,,,
14,7,0,32,3,1,,,,,,,,
14,8,0,32,3,2,,,,,,,,
14,9,3.5,28,3,0,,,,,,,,
14,10,0,28,3,1,,,,,,,,
14,11,0,28,3,2,,,,,,,,
14,12,5,26,3,0,,,,,,,,
14,13,0,26,3,1,,,,,,,,
14,14,0,26,3,2,,,,,,,,
14,15,3.5,26,3,0,,,,,,,,
14,16,0,26,3,1,,,,,,,,
14,17,0,26,3,2,,,,,,,,
14,18,3.5,32,3,0,,,,,,,,
14,19,0,32,3,1,,,,,,,,
14,20,0,32,3,2,,,,,,,,
14,21,3.5,28,3,0,,,,,,,,
14,22,0,28,3,1,,,,,,,,
14,23,0,28,3,2,,,,,,,,
14,24,10,27,3,0,,,,,,,,
14,25,0,27,3,1,,,,,,,,
14,26,0,27,3,2,,,,,,,,
14,27,3.5,27,3,0,,,,,,,,
14,28,0,27,3,1,,,,,,,,
14,29,0,27,3,2,,,,,,,,
14,30,3.5,32,3,0,,,,,,,,
14,31,0,32,3,1,,,,,,,,
14,32,0,32,3,2,,,,,,,,
14,33,3.5,28,3,0,,,,,,,,
14,34,0,28,3,1,,,,,,,,
14,35,0,28,3,2,,,,,,,,
14,0,5,29,1,-1,,,,,,,,
14,1,3.5,29,1,-1,,,,,,,,
14,2,3.5,29,1,-1,,,,,,,,
14,3,3.5,29,1,-1,,,,,,,,
14,4,3.5,29,1,-1,,,,,,,,
14,5,3.5,29,1,-1,,,,,,,,
14,6,3.5,29,1,-1,,,,,,,,
14,7,3.5,29,1,-1,,,,,,,,
14,8,3.5,29,1,-1,,,,,,,,
14,9,3.5,29,1,-1,,,,,,,,
14,0,29,29,4,-1,,,,,,,,
14,1,3.5,29,4,-1,,,,,,,,
14,2,3.5,29,4,-1,,,,,,,,
14,3,3.5,29,4,-1,,,,,,,,
14,4,3.5,29,4,-1,,,,,,,,
14,5,3.5,29,4,-1,,,,,,,,
14,6,3.5,29,4,-1,,,,,,,,
14,7,3.5,29,4,-1,,,,,,,,
14,8,3.5,29,4,-1,,,,,,,,
14,9,3.5,29,4,-1,,,,,,,,
14,10,3,33,4,0,,,,,,,,
14,0,0,26,0,1,,,,,,,,
14,1,2,24,0,0,,,,,,,,
14,2,2,26,0,2,,,,,,,,
14,3,2,24,0,1,,,,,,,,
14,4,2,26,0,0,,,,,,,,
14,5,2,24,0,2,,,,,,,,
14,6,2,26,0,1,,,,,,,,
14,7,2,24,0,0,,,,,,,,
14,8,2,26,0,2,,,,,,,,
14,9,2,24,0,1,,,,,,,,
14,10,2,26,0,0,,,,,,,,
14,11,2,24,0,2,,,,,,,,
14,12,2,26,0,1,,,,,,,,
14,13,2,24,0,0,,,,,,,,
14,14,2,26,0,2,,,,,,,,
14,15,2,24,0,1,,,,,,,,
14,16,2,26,0,0,,,,,,,,
14,17,2,24,0,2,,,,,,,,
14,18,2,26,0,1,,,,,,,,
14,19,2,24,0,0,,,,,,,,
14,20,2,26,0,2,,,,,,,,
14,0,5,27,5,0,,,,,,,,
14,1,0,27,5,1,,,,,,,,
14,2,0,27,5,2,,,,,,,,
14,3,3,23,5,0,,,,,,,,
14,4,0,23,5,1,,,,,,,,
14,5,0,23,5,2,,,,,,,,
14,6,2,27,5,0,,,,,,,,
14,7,0,27,5,1,,,,,,,,
14,8,0,27,5,2,,,,,,,,
14,9,3,23,5,0,,,,,,,,
14,10,0,23,5,1,,,,,,,,
14,11,0,23,5,2,,,,,,,,
14,12,2,27,5,0,,,,,,,,
14,13,0,27,5,1,,,,,,,,
14,14,0,27,5,2,,,,,,,,
14,15,3,23,5,0,,,,,,,,
14,16,0,23,5,1,,,,,,,,
14,17,0,23,5,2,,,,,,,,
14,18,2,27,5,0,,,,,,,,
14,19,0,27,5,1,,,,,,,,
15,0,3,26,2,0,,,,,,,,
15,1,0,26,2,1,,,,,,,,
15,2,0,26,2,2,,,,,,,,
15,3,1.5,0,2,0,,,,,,,,
15,4,0,0,2,1,,,,,,,,
15,5,0,0,2,2,,,,,,,,
15,6,1.5,26,2,0,,,,,,,,
15,7,0,26,2,1,,,,,,,,
15,8,0,26,2,2,,,,,,,,
15,9,1.5,0,2,0,,,,,,,,
15,10,0,0,2,1,,,,,,,,
15,11,0,0,2,2,,,,,,,,
15,12,1.5,26,2,0,,,,,,,,
15,13,0,26,2,1,,,,,,,,
15,14,0,26,2,2,,,,,,,,
15,15,1.5,0,2,0,,,,,,,,
15,16,0,0,2,1,,,,,,,,
15,17,0,0,2,2,,,,,,,,
15,18,1.5,26,2,0,,,,,,,,
15,19,0,26,2,1,,,,,,,,
15,20,0,26,2,2,,,,,,,,
15,21,1.5,0,2,0,,,,,,,,
15,22,0,0,2,1,,,,,,,,
15,23,0,0,2,2,,,,,,,,
15,24,1.5,26,2,0,,,,,,,,
15,25,0,26,2,1,,,,,,,,
15,26,0,26,2,2,,,,,,,,
15,27,1.5,0,2,0,,,,,,,,
15,28,0,0,2,1,,,,,,,,
15,29,0,0,2,2,,,,,,,,
15,0,25,27,5,1,,,,,,,,
15,1,0,27,5,0,,,,,,,,
15,2,4,27,5,2,,,,,,,,
15,3,0,27,5,0,,,,,,,,
15,4,4,27,5,1,,,,,,,,
15,5,0,27,5,0,,,,,,,,
15,6,4,27,5,2,,,,,,,,
15,7,0,27,5,0,,,,,,,,
15,8,4,27,5,1,,,,,,,,
15,9,0,27,5,0,,,,,,,,
15,10,4,27,5,2,,,,,,,,
15,11,0,27,5,0,,,,,,,,
15,0,30,32,0,1,,,,,,,,
15,1,0,32,0,0,,,,,,,,
15,2,4,32,0,2,,,,,,,,
15,3,0,32,0,0,,,,,,,,
15,4,4,32,0,1,,,,,,,,
15,5,0,32,0,0,,,,,,,,
15,6,4,32,0,2,,,,,,,,
15,7,0,32,0,0,,,,,,,,
15,8,4,32,0,1,,,,,,,,
15,9,0,32,0,0,,,,,,,,
15,10,4,32,0,2,,,,,,,,
15,11,0,32,0,0,,,,,,,,
16,0,10,29,4,-1,,,,,,,,
16,1,4,29,4,-1,,,,,,,,
16,2,4,29,4,-1,,,,,,,,
16,3,4,29,4,-1,,,,,,,,
16,4,4,29,4,-1,,,,,,,,
16,5,4,29,4,-1,,,,,,,,
16,6,4,29,4,-1,,,,,,,,
16,7,4,29,4,-1,,,,,,,,
16,8,4,29,4,-1,,,,,,,,
16,9,4,29,4,-1,,,,,,,,
16,10,4,29,4,-1,,,,,,,,
16,11,4,29,4,-1,,,,,,,,
16,0,5,28,3,1,,,,,,,,
16,1,0,28,3,0,,,,,,,,
16,2,4,28,3,2,,,,,,,,
16,3,0,28,3,0,,,,,,,,
16,4,4,28,3,1,,,,,,,,
16,5,0,28,3,0,,,,,,,,
16,6,4,28,3,2,,,,,,,,
16,7,0,28,3,0,,,,,,,,
16,8,4,28,3,1,,,,,,,,
16,9,0,28,3,0,,,,,,,,
16,10,4,28,3,2,,,,,,,,
16,11,0,28,3,0,,,,,,,,
16,0,0,24,5,1,,,,,,,,
16,1,2.5,23,5,2,,,,,,,,
16,2,2.5,24,5,1,,,,,,,,
16,3,2.5,23,5,2,,,,,,,,
16,4,2.5,24,5,1,,,,,,,,
16,5,2.5,23,5,2,,,,,,,,
16,6,2.5,24,5,1,,,,,,,,
16,7,2.5,23,5,2,,,,,,,,
16,8,2.5,24,5,1,,,,,,,,
16,9,2.5,23,5,2,,,,,,,,
16,10,2.5,24,5,1,,,,,,,,
16,0,20,28,0,1,,,,,,,,
16,1,0,28,0,0,,,,,,,,
16,2,4,28,0,2,,,,,,,,
16,3,0,28,0,0,,,,,,,,
16,4,4,28,0,1,,,,,,,,
16,5,0,28,0,0,,,,,,,,
16,6,4,28,0,2,,,,,,,,
16,7,0,28,0,0,,,,,,,,
16,8,4,28,0,1,,,,,,,,
16,9,0,28,0,0,,,,,,,,
16,10,4,28,0,2,,,,,,,,
16,11,0,28,0,0,,,,,,,,
16,0,40,28,1,1,,,,,,,,
16,1,0,28,1,0,,,,,,,,
16,2,4,28,1,2,,,,,,,,
16,3,0,28,1,0,,,,,,,,
16,4,4,28,1,1,,,,,,,,
16,5,0,28,1,0,,,,,,,,
16,6,4,28,1,2,,,,,,,,
16,7,0,28,1,0,,,,,,,,
16,8,4,28,1,1,,,,,,,,
16,9,0,28,1,0,,,,,,,,
16,10,4,28,1,2,,,,,,,,
16,11,0,28,1,0,,,,,,,,
17,0,3,24,0,0,,,,,,,,
17,1,0,24,0,1,,,,,,,,
17,2,0,24,0,2,,,,,,,,
17,3,5,23,0,0,,,,,,,,
17,4,0,23,0,1,,,,,,,,
17,5,0,23,0,2,,,,,,,,
17,6,5,24,0,0,,,,,,,,
17,7,0,24,0,1,,,,,,,,
17,8,0,24,0,2,,,,,,,,
17,9,5,23,0,0,,,,,,,,
17,10,0,23,0,1,,,,,,,,
17,11,0,23,0,2,,,,,,,,
17,12,5,24,0,0,,,,,,,,
17,13,0,24,0,1,,,,,,,,
17,14,0,24,0,2,,,,,,,,
17,15,5,23,0,0,,,,,,,,
17,16,0,23,0,1,,,,,,,,
17,17,0,23,0,2,,,,,,,,
17,0,0,26,3,1,,,,,,,,
17,1,0,26,3,0,,,,,,,,
17,2,3,26,3,1,,,,,,,,
17,3,0,26,3,0,,,,,,,,
17,4,3,32,3,2,,,,,,,,
17,5,0,32,3,0,,,,,,,,
17,6,6,26,3,1,,,,,,,,
17,7,0,26,3,0,,,,,,,,
17,8,3,26,3,1,,,,,,,,
17,9,0,26,3,0,,,,,,,,
17,10,3,32,3,2,,,,,,,,
17,11,0,32,3,0,,,,,,,,
17,0,8,28,4,0,,,,,,,,
17,1,3.5,28,4,0,,,,,,,,
17,2,3.5,28,4,1,,,,,,,,
17,3,3.5,28,4,2,,,,,,,,
17,4,3.5,28,4,0,,,,,,,,
17,5,3.5,28,4,1,,,,,,,,
17,6,3.5,28,4,2,,,,,,,,
17,7,3.5,28,4,0,,,,,,,,
17,8,3.5,28,4,0,,,,,,,,
17,9,3.5,28,4,1,,,,,,,,
17,10,3.5,28,4,2,,,,,,,,
17,11,3.5,28,4,0,,,,,,,,
17,12,3.5,28,4,1,,,,,,,,
17,13,3.5,28,4,2,,,,,,,,
17,0,0,27,2,1,,,,,,,,
17,1,0,27,2,0,,,,,,,,
17,2,3,27,2,1,,,,,,,,
17,3,0,27,2,0,,,,,,,,
17,4,3,32,2,2,,,,,,,,
17,5,0,32,2,0,,,,,,,,
17,6,6,27,2,1,,,,,,,,
17,7,0,27,2,0,,,,,,,,
17,8,3,27,2,1,,,,,,,,
17,9,0,27,2,0,,,,,,,,
17,10,3,32,2,2,,,,,,,,
17,11,0,32,2,0,,,,,,,,
17,12,3,32,2,2,,,,,,,,
17,13,0,32,2,0,,,,,,,,
17,0,5,28,1,-1,,,,,,,,
17,1,4,28,1,-1,,,,,,,,
17,2,4,28,1,-1,,,,,,,,
17,3,4,28,1,-1,,,,,,,,
17,4,4,28,1,-1,,,,,,,,
17,5,4,28,1,-1,,,,,,,,
17,6,4,28,1,-1,,,,,,,,
17,7,4,28,1,-1,,,,,,,,
17,8,4,28,1,-1,,,,,,,,
17,9,4,28,1,-1,,,,,,,,
17,0,30,28,5,-1,,,,,,,,
17,1,4,28,5,-1,,,,,,,,
17,2,4,28,5,-1,,,,,,,,
17,3,4,28,5,-1,,,,,,,,
17,4,4,28,5,-1,,,,,,,,
17,5,4,28,5,-1,,,,,,,,
17,6,4,28,5,-1,,,,,,,,
17,7,4,28,5,-1,,,,,,,,
17,8,4,28,5,-1,,,,,,,,
17,9,4,28,5,-1,,,,,,,,
18,0,15,29,1,-1,,,,,,,,
18,1,4,29,1,-1,,,,,,,,
18,2,4,29,1,-1,,,,,,,,
18,3,4,29,1,-1,,,,,,,,
18,4,4,29,1,-1,,,,,,,,
18,5,4,29,1,-1,,,,,,,,
18,6,4,29,1,-1,,,,,,,,
18,7,4,29,1,-1,,,,,,,,
18,8,4,29,1,-1,,,,,,,,
18,9,4,29,1,-1,,,,,,,,
18,10,4,29,1,-1,,,,,,,,
18,11,4,29,1,-1,,,,,,,,
18,0,15,29,4,-1,,,,,,,,
18,1,4,29,4,-1,,,,,,,,
18,2,4,29,4,-1,,,,,,,,
18,3,4,29,4,-1,,,,,,,,
18,4,4,29,4,-1,,,,,,,,
18,5,4,29,4,-1,,,,,,,,
18,6,4,29,4,-1,,,,,,,,
18,7,4,29,4,-1,,,,,,,,
18,8,4,29,4,-1,,,,,,,,
18,9,4,29,4,-1,,,,,,,,
18,10,4,29,4,-1,,,,,,,,
18,0,10,27,2,1,,,,,,,,
18,1,0,27,2,0,,,,,,,,
18,2,4,23,2,2,,,,,,,,
18,3,0,23,2,0,,,,,,,,
18,4,4,27,2,1,,,,,,,,
18,5,0,27,2,0,,,,,,,,
18,6,4,23,2,2,,,,,,,,
18,7,0,23,2,0,,,,,,,,
18,8,4,27,2,1,,,,,,,,
18,9,0,27,2,0,,,,,,,,
18,10,4,23,2,2,,,,,,,,
18,11,0,23,2,0,,,,,,,,
18,0,10,27,3,1,,,,,,,,
18,1,0,27,3,0,,,,,,,,
18,2,4,23,3,2,,,,,,,,
18,3,0,23,3,0,,,,,,,,
18,4,4,27,3,1,,,,,,,,
18,5,0,27,3,0,,,,,,,,
