wave,no,time,enemy_id,gate,loop,health_increment,damage_increment,armor_increment,resistance_increment,move_increment,gold,health,time_auto_next_wave,time_show_button_next
8,22,1.5,23,4,,90,90,90,90,,,,,
8,23,0.5,20,4,,90,90,90,90,,,,,
8,24,1.5,24,4,,90,90,90,90,,,,,
8,25,1.5,24,4,,90,90,90,90,,,,,
8,26,1.5,24,4,,90,90,90,90,,,,,
8,27,1.5,24,4,,90,90,90,90,,,,,
8,28,1.5,24,4,,90,90,90,90,,,,,
8,29,1.5,24,4,,90,90,90,90,,,,,
8,30,1.5,24,4,,90,90,90,90,,,,,
8,31,1.5,24,4,,90,90,90,90,,,,,
8,32,1.5,24,4,,90,90,90,90,,,,,
8,33,3.2,24,4,,90,90,90,90,,,,,
8,34,3.3,24,4,,90,90,90,90,,,,,
8,35,3.3,24,4,,90,90,90,90,,,,,
8,36,3.3,24,4,,90,90,90,90,,,,,
8,37,3.3,24,4,,90,90,90,90,,,,,
8,38,3.2,20,4,,90,90,90,90,,,,,
8,0,2.4,17,5,,90,90,90,90,,,,,
8,1,2.4,10,5,,90,90,90,90,,,,,
8,2,2.2,17,5,,90,90,90,90,,,,,
8,3,2,10,5,,90,90,90,90,,,,,
8,4,2,17,5,,90,90,90,90,,,,,
8,5,2,23,5,,90,90,90,90,,,,,
8,6,2,23,5,,90,90,90,90,,,,,
8,7,2,17,5,,90,90,90,90,,,,,
8,8,2.2,23,5,,90,90,90,90,,,,,
8,9,2.4,17,5,,90,90,90,90,,,,,
8,10,2.4,23,5,,90,90,90,90,,,,,
8,11,3.3,17,5,,90,90,90,90,,,,,
8,12,1.2,15,5,,90,90,90,90,,,,,
8,13,3,15,5,,90,90,90,90,,,,,
8,14,3,17,5,,90,90,90,90,,,,,
8,15,3,17,5,,90,90,90,90,,,,,
8,16,3,17,5,,90,90,90,90,,,,,
8,17,43.5,20,5,,90,90,90,90,,,,,
8,18,1.2,24,5,,90,90,90,90,,,,,
8,19,2.4,24,5,,90,90,90,90,,,,,
8,20,1.2,24,5,,90,90,90,90,,,,,
8,21,2.4,20,5,,90,90,90,90,,,,,
8,22,1.2,17,5,,90,90,90,90,,,,,
8,23,2.4,23,5,,90,90,90,90,,,,,
8,24,1.2,23,5,,90,90,90,90,,,,,
8,25,2.4,23,5,,90,90,90,90,,,,,
8,26,1.2,23,5,,90,90,90,90,,,,,
8,27,2.4,24,5,,90,90,90,90,,,,,
8,28,1,24,5,,90,90,90,90,,,,,
8,0,30,23,3,,90,90,90,90,,,,,
8,1,3,23,3,,90,90,90,90,,,,,
8,2,3,17,3,,90,90,90,90,,,,,
8,3,3,17,3,,90,90,90,90,,,,,
8,4,3,17,3,,90,90,90,90,,,,,
8,5,3,23,3,,90,90,90,90,,,,,
8,6,2.5,23,3,,90,90,90,90,,,,,
8,7,2.8,17,3,,90,90,90,90,,,,,
8,8,2.5,17,3,,90,90,90,90,,,,,
8,9,2.7,17,3,,90,90,90,90,,,,,
8,0,57,23,6,,90,90,90,90,,,,,
8,1,2,23,6,,90,90,90,90,,,,,
8,2,1,23,6,,90,90,90,90,,,,,
8,3,2,23,6,,90,90,90,90,,,,,
8,4,1.3,17,6,,90,90,90,90,,,,,
8,5,2.3,17,6,,90,90,90,90,,,,,
8,6,1.3,17,6,,90,90,90,90,,,,,
8,7,1.2,17,6,,90,90,90,90,,,,,
8,8,2,24,6,,90,90,90,90,,,,,
8,9,1.5,24,6,,90,90,90,90,,,,,
8,10,1.5,17,6,,90,90,90,90,,,,,
8,11,1.5,17,6,,90,90,90,90,,,,,
8,12,1.5,17,6,,90,90,90,90,,,,,
8,13,1.5,17,6,,90,90,90,90,,,,,
8,14,1.5,24,6,,90,90,90,90,,,,,
8,15,1.5,24,6,,90,90,90,90,,,,,
8,16,1.5,24,6,,90,90,90,90,,,,,
8,17,1.5,24,6,,90,90,90,90,,,,,
9,0,1,21,6,,100,100,100,100,,,,,
9,1,1,18,6,,100,100,100,100,,,,,
9,2,2,20,6,,100,100,100,100,,,,,
9,3,2,18,6,,100,100,100,100,,,,,
9,4,2,18,6,,100,100,100,100,,,,,
9,5,9,18,6,,100,100,100,100,,,,,
9,6,1.5,18,6,,100,100,100,100,,,,,
9,7,1,18,6,,100,100,100,100,,,,,
9,8,1.5,18,6,,100,100,100,100,,,,,
9,9,1.5,18,6,,100,100,100,100,,,,,
9,10,1.5,18,6,,100,100,100,100,,,,,
9,11,1.5,20,6,,100,100,100,100,,,,,
9,12,1.5,17,6,,100,100,100,100,,,,,
9,13,1.5,17,6,,100,100,100,100,,,,,
9,14,1.5,17,6,,100,100,100,100,,,,,
9,15,18.7,17,6,,100,100,100,100,,,,,
9,16,1.6,17,6,,100,100,100,100,,,,,
9,17,1.6,17,6,,100,100,100,100,,,,,
9,18,1.6,17,6,,100,100,100,100,,,,,
9,19,1.6,18,6,,100,100,100,100,,,,,
9,20,1.6,18,6,,100,100,100,100,,,,,
9,21,1.6,18,6,,100,100,100,100,,,,,
9,22,1.6,20,6,,100,100,100,100,,,,,
9,23,1.6,17,6,,100,100,100,100,,,,,
9,24,1.6,17,6,,100,100,100,100,,,,,
9,25,1.8,17,6,,100,100,100,100,,,,,
9,26,1.8,17,6,,100,100,100,100,,,,,
9,0,3,24,5,,100,100,100,100,,,,,
9,1,2,24,5,,100,100,100,100,,,,,
9,2,2,20,5,,100,100,100,100,,,,,
9,3,2,24,5,,100,100,100,100,,,,,
9,4,8.5,24,5,,100,100,100,100,,,,,
9,5,1,24,5,,100,100,100,100,,,,,
9,6,1.5,23,5,,100,100,100,100,,,,,
9,7,1.5,23,5,,100,100,100,100,,,,,
9,8,1.5,23,5,,100,100,100,100,,,,,
9,9,1.5,23,5,,100,100,100,100,,,,,
9,10,1.5,23,5,,100,100,100,100,,,,,
9,11,1.5,23,5,,100,100,100,100,,,,,
9,12,1.5,24,5,,100,100,100,100,,,,,
9,13,1,24,5,,100,100,100,100,,,,,
9,14,2.6,24,5,,100,100,100,100,,,,,
9,15,2.6,24,5,,100,100,100,100,,,,,
9,16,2.3,20,5,,100,100,100,100,,,,,
9,17,2,23,5,,100,100,100,100,,,,,
9,18,2,23,5,,100,100,100,100,,,,,
9,19,2,23,5,,100,100,100,100,,,,,
9,20,2,23,5,,100,100,100,100,,,,,
9,21,0.8,20,5,,100,100,100,100,,,,,
9,22,1.6,24,5,,100,100,100,100,,,,,
9,23,1.6,24,5,,100,100,100,100,,,,,
9,24,1.6,20,5,,100,100,100,100,,,,,
9,25,1.6,24,5,,100,100,100,100,,,,,
9,26,1.6,24,5,,100,100,100,100,,,,,
9,27,1.6,20,5,,100,100,100,100,,,,,
9,0,9,20,3,,100,100,100,100,,,,,
9,1,2.5,22,3,,100,100,100,100,,,,,
9,2,1.5,23,3,,100,100,100,100,,,,,
9,3,1.5,22,3,,100,100,100,100,,,,,
9,4,1.5,23,3,,100,100,100,100,,,,,
9,5,41.2,22,3,,100,100,100,100,,,,,
9,6,1.6,23,3,,100,100,100,100,,,,,
9,7,1.6,22,3,,100,100,100,100,,,,,
9,8,1.6,23,3,,100,100,100,100,,,,,
9,9,1.7,20,3,,100,100,100,100,,,,,
9,10,1.8,22,3,,100,100,100,100,,,,,
9,11,1.8,23,3,,100,100,100,100,,,,,
9,12,0.9,22,3,,100,100,100,100,,,,,
9,13,1.8,23,3,,100,100,100,100,,,,,
9,14,1.8,22,3,,100,100,100,100,,,,,
9,15,1.8,23,3,,100,100,100,100,,,,,
9,16,1.8,22,3,,100,100,100,100,,,,,
9,17,1.8,23,3,,100,100,100,100,,,,,
9,18,1.8,22,3,,100,100,100,100,,,,,
9,19,1.8,23,3,,100,100,100,100,,,,,
9,20,1.8,22,3,,100,100,100,100,,,,,
9,21,1.8,23,3,,100,100,100,100,,,,,
9,22,1.8,22,3,,100,100,100,100,,,,,
9,23,1.8,23,3,,100,100,100,100,,,,,
9,24,1.8,23,3,,100,100,100,100,,,,,
9,0,25,25,4,,100,100,100,100,,,,,
9,1,1,24,4,,100,100,100,100,,,,,
9,2,1.5,20,4,,100,100,100,100,,,,,
9,3,1.5,24,4,,100,100,100,100,,,,,
9,4,1.5,24,4,,100,100,100,100,,,,,
9,5,15.8,20,4,,100,100,100,100,,,,,
9,6,2.3,24,4,,100,100,100,100,,,,,
9,7,2.3,24,4,,100,100,100,100,,,,,
9,8,2,24,4,,100,100,100,100,,,,,
9,9,2,24,4,,100,100,100,100,,,,,
9,10,2,20,4,,100,100,100,100,,,,,
9,11,2,18,4,,100,100,100,100,,,,,
9,12,1,18,4,,100,100,100,100,,,,,
9,13,1.6,18,4,,100,100,100,100,,,,,
9,14,22,18,4,,100,100,100,100,,,,,
9,15,1.8,18,4,,100,100,100,100,,,,,
9,16,1.8,18,4,,100,100,100,100,,,,,
9,17,1.8,18,4,,100,100,100,100,,,,,
9,18,1.8,18,4,,100,100,100,100,,,,,
9,19,1.8,17,4,,100,100,100,100,,,,,
9,20,1.8,17,4,,100,100,100,100,,,,,
9,21,1.8,17,4,,100,100,100,100,,,,,
9,22,1.8,17,4,,100,100,100,100,,,,,
9,23,1.8,17,4,,100,100,100,100,,,,,
9,24,1.8,17,4,,100,100,100,100,,,,,
9,25,1.8,17,4,,100,100,100,100,,,,,
10,0,0,0,0,0,200,200,200,200,15,,,,
11,0,0,0,0,1,200,200,200,200,15,,,,
12,0,0,0,0,2,200,200,200,200,15,,,,
13,0,0,0,0,3,200,200,200,200,15,,,,
14,0,0,0,0,4,200,200,200,200,15,,,,
15,0,0,0,0,5,400,400,400,400,15,,,,
16,0,0,0,0,6,400,400,400,400,15,,,,
17,0,0,0,0,7,400,400,400,400,15,,,,
18,0,0,0,0,8,400,400,400,400,15,,,,
19,0,0,0,0,9,400,400,400,400,15,,,,
20,0,0,0,0,0,600,600,600,600,20,,,,
21,0,0,0,0,1,600,600,600,600,20,,,,
22,0,0,0,0,2,600,600,600,600,20,,,,
23,0,0,0,0,3,600,600,600,600,20,,,,
24,0,0,0,0,4,600,600,600,600,20,,,,
25,0,0,0,0,5,800,800,800,800,20,,,,
26,0,0,0,0,6,800,800,800,800,20,,,,
27,0,0,0,0,7,800,800,800,800,20,,,,
28,0,0,0,0,8,800,800,800,800,20,,,,
29,0,0,0,0,9,800,800,800,800,20,,,,
30,0,0,0,0,0,1000,1000,980,980,20,,,,
31,0,0,0,0,1,1000,1000,980,980,25,,,,
32,0,0,0,0,2,1000,1000,980,980,25,,,,
33,0,0,0,0,3,1000,1000,980,980,25,,,,
34,0,0,0,0,4,1000,1000,980,980,25,,,,
35,0,0,0,0,5,2000,2000,1960,1960,25,,,,
36,0,0,0,0,6,2000,2000,1960,1960,25,,,,
37,0,0,0,0,7,2000,2000,1960,1960,25,,,,
38,0,0,0,0,8,2000,2000,1960,1960,25,,,,
39,0,0,0,0,9,2000,2000,1960,1960,25,,,,
40,0,0,0,0,0,3000,3000,2940,2940,25,,,,
41,0,0,0,0,1,3000,3000,2940,2940,30,,,,
42,0,0,0,0,2,3000,3000,2940,2940,30,,,,
43,0,0,0,0,3,3000,3000,2940,2940,30,,,,
44,0,0,0,0,4,3000,3000,2940,2940,30,,,,
45,0,0,0,0,5,4000,4000,3920,3920,30,,,,
46,0,0,0,0,6,4000,4000,3920,3920,30,,,,
47,0,0,0,0,7,4000,4000,3920,3920,30,,,,
48,0,0,0,0,8,4000,4000,3920,3920,30,,,,
49,0,0,0,0,9,4000,4000,3920,3920,30,,,,
50,0,0,0,0,0,6000,6000,5700,5700,40,,,,
51,0,0,0,0,1,6000,6000,5700,5700,40,,,,
52,0,0,0,0,2,6000,6000,5700,5700,40,,,,
53,0,0,0,0,3,6000,6000,5700,5700,40,,,,
54,0,0,0,0,4,6000,6000,5700,5700,40,,,,
55,0,0,0,0,5,8000,8000,7600,7600,40,,,,
56,0,0,0,0,6,8000,8000,7600,7600,40,,,,
57,0,0,0,0,7,8000,8000,7600,7600,40,,,,
58,0,0,0,0,8,8000,8000,7600,7600,40,,,,
59,0,0,0,0,9,8000,8000,7600,7600,40,,,,
60,0,0,0,0,0,10000,10000,9500,9500,40,,,,
61,0,0,0,0,1,10000,10000,9500,9500,50,,,,
62,0,0,0,0,2,10000,10000,9500,9500,50,,,,
63,0,0,0,0,3,10000,10000,9500,9500,50,,,,
64,0,0,0,0,4,10000,10000,9500,9500,50,,,,
65,0,0,0,0,5,12000,12000,11400,11400,50,,,,
66,0,0,0,0,6,12000,12000,11400,11400,50,,,,
67,0,0,0,0,7,12000,12000,11400,11400,50,,,,
68,0,0,0,0,8,12000,12000,11400,11400,50,,,,
69,0,0,0,0,9,12000,12000,11400,11400,50,,,,
70,0,0,0,0,0,16000,16000,14400,14400,50,,,,
71,0,0,0,0,1,16000,16000,14400,14400,60,,,,
72,0,0,0,0,2,16000,16000,14400,14400,60,,,,
73,0,0,0,0,3,16000,16000,14400,14400,60,,,,
74,0,0,0,0,4,16000,16000,14400,14400,60,,,,
75,0,0,0,0,5,20000,20000,18000,18000,60,,,,
76,0,0,0,0,6,20000,20000,18000,18000,60,,,,
77,0,0,0,0,7,20000,20000,18000,18000,60,,,,
78,0,0,0,0,8,20000,20000,18000,18000,60,,,,
79,0,0,0,0,9,20000,20000,18000,18000,60,,,,
80,0,0,0,0,0,24000,24000,20400,20400,60,,,,
81,0,0,0,0,1,24000,24000,20400,20400,70,,,,
82,0,0,0,0,2,24000,24000,20400,20400,70,,,,
83,0,0,0,0,3,24000,24000,20400,20400,70,,,,
84,0,0,0,0,4,24000,24000,20400,20400,70,,,,
85,0,0,0,0,5,28000,28000,23800,23800,70,,,,
86,0,0,0,0,6,28000,28000,23800,23800,70,,,,
87,0,0,0,0,7,28000,28000,23800,23800,70,,,,
88,0,0,0,0,8,28000,28000,23800,23800,70,,,,
89,0,0,0,0,9,28000,28000,23800,23800,70,,,,
90,0,0,0,0,0,34000,34000,27200,27200,70,,,,
91,0,0,0,0,1,34000,34000,27200,27200,80,,,,
92,0,0,0,0,2,34000,34000,27200,27200,80,,,,
93,0,0,0,0,3,34000,34000,27200,27200,80,,,,
94,0,0,0,0,4,34000,34000,27200,27200,80,,,,
95,0,0,0,0,5,40000,40000,32000,32000,80,,,,
96,0,0,0,0,6,40000,40000,32000,32000,80,,,,
97,0,0,0,0,7,40000,40000,32000,32000,80,,,,
98,0,0,0,0,8,40000,40000,32000,32000,80,,,,
99,0,0,0,0,9,40000,40000,32000,32000,80,,,,
100,0,0,0,0,0,46000,46000,32200,32200,80,,,,
101,0,0,0,0,1,46000,46000,32200,32200,90,,,,
102,0,0,0,0,2,46000,46000,32200,32200,90,,,,
103,0,0,0,0,3,46000,46000,32200,32200,90,,,,
104,0,0,0,0,4,46000,46000,32200,32200,90,,,,
105,0,0,0,0,5,52000,52000,36400,36400,90,,,,
106,0,0,0,0,6,52000,52000,36400,36400,90,,,,
107,0,0,0,0,7,52000,52000,36400,36400,90,,,,
108,0,0,0,0,8,52000,52000,36400,36400,90,,,,
109,0,0,0,0,9,52000,52000,36400,36400,90,,,,
110,0,0,0,0,0,64000,64000,38400,38400,90,,,,
111,0,0,0,0,1,64000,64000,38400,38400,100,,,,
112,0,0,0,0,2,64000,64000,38400,38400,100,,,,
113,0,0,0,0,3,64000,64000,38400,38400,100,,,,
114,0,0,0,0,4,64000,64000,38400,38400,100,,,,
115,0,0,0,0,5,76000,76000,45600,45600,100,,,,
116,0,0,0,0,6,76000,76000,45600,45600,100,,,,
117,0,0,0,0,7,76000,76000,45600,45600,100,,,,
118,0,0,0,0,8,76000,76000,45600,45600,100,,,,
119,0,0,0,0,9,76000,76000,45600,45600,100,,,,
120,0,0,0,0,0,88000,88000,44000,44000,100,,,,
121,0,0,0,0,1,88000,88000,44000,44000,100,,,,
122,0,0,0,0,2,88000,88000,44000,44000,100,,,,
123,0,0,0,0,3,88000,88000,44000,44000,100,,,,
124,0,0,0,0,4,88000,88000,44000,44000,100,,,,
125,0,0,0,0,5,100000,100000,50000,50000,100,,,,
126,0,0,0,0,6,100000,100000,50000,50000,100,,,,
127,0,0,0,0,7,100000,100000,50000,50000,100,,,,
128,0,0,0,0,8,100000,100000,50000,50000,100,,,,
129,0,0,0,0,9,100000,100000,50000,50000,100,,,,
130,0,0,0,0,0,124000,124000,62000,62000,100,,,,
131,0,0,0,0,1,124000,124000,62000,62000,100,,,,
132,0,0,0,0,2,124000,124000,62000,62000,100,,,,
133,0,0,0,0,3,124000,124000,62000,62000,100,,,,
134,0,0,0,0,4,124000,124000,62000,62000,100,,,,
135,0,0,0,0,5,148000,148000,74000,74000,100,,,,
136,0,0,0,0,6,148000,148000,74000,74000,100,,,,
137,0,0,0,0,7,148000,148000,74000,74000,100,,,,
138,0,0,0,0,8,148000,148000,74000,74000,100,,,,
139,0,0,0,0,9,148000,148000,74000,74000,100,,,,
140,0,0,0,0,0,172000,172000,86000,86000,100,,,,
141,0,0,0,0,1,172000,172000,86000,86000,100,,,,
142,0,0,0,0,2,172000,172000,86000,86000,100,,,,
143,0,0,0,0,3,172000,172000,86000,86000,100,,,,
144,0,0,0,0,4,172000,172000,86000,86000,100,,,,
145,0,0,0,0,5,196000,196000,98000,98000,100,,,,
146,0,0,0,0,6,196000,196000,98000,98000,100,,,,
147,0,0,0,0,7,196000,196000,98000,98000,100,,,,
148,0,0,0,0,8,196000,196000,98000,98000,100,,,,
149,0,0,0,0,9,196000,196000,98000,98000,100,,,,
150,0,0,0,0,0,244000,244000,122000,122000,100,,,,
151,0,0,0,0,1,244000,244000,122000,122000,100,,,,
152,0,0,0,0,2,244000,244000,122000,122000,100,,,,
153,0,0,0,0,3,244000,244000,122000,122000,100,,,,
154,0,0,0,0,4,244000,244000,122000,122000,100,,,,
155,0,0,0,0,5,292000,292000,146000,146000,100,,,,
156,0,0,0,0,6,292000,292000,146000,146000,100,,,,
157,0,0,0,0,7,292000,292000,146000,146000,100,,,,
158,0,0,0,0,8,292000,292000,146000,146000,100,,,,
159,0,0,0,0,9,292000,292000,146000,146000,100,,,,
160,0,0,0,0,0,340000,340000,170000,170000,100,,,,
161,0,0,0,0,1,340000,340000,170000,170000,100,,,,
162,0,0,0,0,2,340000,340000,170000,170000,100,,,,
163,0,0,0,0,3,340000,340000,170000,170000,100,,,,
164,0,0,0,0,4,340000,340000,170000,170000,100,,,,
165,0,0,0,0,5,388000,388000,194000,194000,100,,,,
166,0,0,0,0,6,388000,388000,194000,194000,100,,,,
167,0,0,0,0,7,388000,388000,194000,194000,100,,,,
168,0,0,0,0,8,388000,388000,194000,194000,100,,,,
169,0,0,0,0,9,388000,388000,194000,194000,100,,,,
170,0,0,0,0,0,484000,484000,242000,242000,100,,,,
171,0,0,0,0,1,484000,484000,242000,242000,100,,,,
172,0,0,0,0,2,484000,484000,242000,242000,100,,,,
173,0,0,0,0,3,484000,484000,242000,242000,100,,,,
174,0,0,0,0,4,484000,484000,242000,242000,100,,,,
175,0,0,0,0,5,580000,580000,290000,290000,100,,,,
176,0,0,0,0,6,580000,580000,290000,290000,100,,,,
177,0,0,0,0,7,580000,580000,290000,290000,100,,,,
178,0,0,0,0,8,580000,580000,290000,290000,100,,,,
179,0,0,0,0,9,580000,580000,290000,290000,100,,,,
